title,text,subject,date
India bans Popular Front of India under UAPA for alleged terror links (Report 413),"New Delhi (PTI) - The Indian government banned the Popular Front of India and its associated organisations for five years under the Unlawful Activities Prevention Act, citing alleged links with terrorist organisations and activities aimed at destabilising the country. The ban followed a nationwide crackdown in which hundreds of PFI members were arrested across multiple states. Home Minister Amit Shah said the organisation was involved in radicalisation of youth.",Security,"April 11, 2020"
Manipur violence displaces thousands as ethnic clashes continue for months (Report 414),"Imphal (PTI) - Ethnic violence between the Meitei and Kuki-Zo communities in Manipur continued to displace thousands of people across the state as the conflict entered its second month. More than 200 people were killed and over 50,000 displaced in one of the worst episodes of internal violence in northeast India in decades. The army and central paramilitary forces were deployed in large numbers. The Supreme Court took suo motu cognisance of the situation.",Security,"October 12, 2021"
India becomes world's fifth largest economy surpassing UK (Report 415),"New Delhi (PTI) - India overtook the United Kingdom to become the world's fifth largest economy in terms of GDP at current market prices, according to data from the International Monetary Fund. India's GDP stood at approximately 3.53 trillion dollars against the UK's 3.38 trillion dollars. The milestone was widely reported and celebrated as a sign of India's growing economic clout. India is now behind only the United States, China, Germany, and Japan.",Economy,"April 13, 2014"
RBI raises repo rate by 50 basis points to tame inflation (Report 416),Mumbai (PTI) - The Reserve Bank of India's Monetary Policy Committee raised the policy repo rate by 50 basis points to 5.9 percent in its ongoing effort to tame retail inflation which had remained above the 6 percent tolerance band for several months. RBI Governor Shaktikanta Das said the MPC voted unanimously to remain focused on the withdrawal of accommodation to ensure that inflation progressively aligns with the target. GDP growth forecast was revised.,Economy,"November 10, 2019"
Government launches Rs 20 lakh crore economic package to fight COVID-19 impact (Report 417),"New Delhi (PTI) - Prime Minister Narendra Modi announced a special economic package of Rs 20 lakh crore, equivalent to about 10 percent of India's GDP, to help the country revive from the economic damage caused by the COVID-19 pandemic and the lockdown. The package was announced by Finance Minister Nirmala Sitharaman in five tranches over several days. It included measures for MSMEs, migrant workers, farmers, and the financial sector.",Economy,"November 15, 2016"
India's GDP contracts 23.9 percent in first quarter due to COVID lockdown (Report 418),"New Delhi (PTI) - India's gross domestic product contracted by 23.9 percent in the April-June quarter of 2020-21, the worst quarterly decline since the country began publishing quarterly GDP data, according to the National Statistical Office. The contraction was attributed to the nationwide lockdown imposed to contain the spread of COVID-19. The manufacturing sector contracted by 39.3 percent while the construction sector contracted by 50.3 percent.",Economy,"November 15, 2024"
Adani Group stocks lose Rs 10 lakh crore market value after Hindenburg report (Report 419),Mumbai (PTI) - Shares of Adani Group companies lost a combined market capitalisation of over Rs 10 lakh crore in a matter of days following the release of a report by US short-seller Hindenburg Research alleging stock manipulation and accounting fraud. The Adani Group denied all allegations and called the report a malicious combination of selective misinformation. The Supreme Court later constituted an expert committee to examine the matter.,Economy,"January 09, 2022"
Government introduces new labour codes consolidating 44 central laws (Report 420),"New Delhi (PTI) - The Indian Parliament passed four new labour codes that consolidate 44 existing central labour laws into a simplified framework. The codes cover wages, industrial relations, social security, and occupational safety. Trade unions raised concerns about certain provisions including changes to conditions for layoffs and strikes in larger establishments. The government said the reforms would improve ease of doing business and protect worker rights.",Economy,"August 09, 2018"
"Sensex hits all-time high of 80,000 points for the first time in history (Report 421)","Mumbai (PTI) - The BSE Sensex crossed the historic milestone of 80,000 points for the first time, reflecting strong investor confidence in the Indian economy. The rally was led by gains in banking, information technology, and fast-moving consumer goods stocks. Analysts attributed the rise to strong corporate earnings, robust foreign institutional investor inflows, and expectations of political stability following the general elections. The Nifty 50 also hit a record high.",Economy,"December 20, 2017"
India's forex reserves touch record high of 704 billion dollars (Report 422),"Mumbai (PTI) - India's foreign exchange reserves touched a record high of 704.88 billion dollars, according to data released by the Reserve Bank of India. The increase was attributed to a rise in foreign currency assets as well as gold reserves. Analysts said the comfortable level of reserves provided adequate import cover and acted as a buffer against external shocks. India ranks among the top five countries globally in terms of foreign exchange reserves.",Economy,"December 14, 2019"
GST collections cross Rs 2 lakh crore mark for the first time (Report 423),"New Delhi (PTI) - Goods and Services Tax collections crossed the Rs 2 lakh crore mark for the first time in April 2024, according to the Finance Ministry. The collections stood at Rs 2.10 lakh crore, reflecting strong economic activity and improved compliance. Finance Minister Nirmala Sitharaman attributed the milestone to increased consumption and better tax administration. GST was introduced in July 2017 replacing multiple state and central indirect taxes.",Economy,"December 05, 2014"
Nirmala Sitharaman presents sixth consecutive Union Budget (Report 424),"New Delhi (PTI) - Finance Minister Nirmala Sitharaman presented the Union Budget for 2024-25, her sixth consecutive budget and a record for any finance minister in India. The budget increased capital expenditure to Rs 11.11 lakh crore and announced significant tax relief for the middle class under the new tax regime. She announced increased allocations for infrastructure, agriculture, and education. The fiscal deficit was pegged at 5.1 percent of GDP.",Economy,"August 04, 2021"
